timestamp,hour,day_of_week,road_type,weather_condition,avg_speed,traffic_level
2025-06-16 19:00:00,19,Monday,Residential,Rainy,7.4,2
2025-06-16 20:00:00,20,Monday,Residential,Foggy,23.7,0
2025-06-16 21:00:00,21,Monday,Residential,Sunny,34.9,0
2025-06-16 22:00:00,22,Monday,Urban,Rainy,40.05,0
2025-06-16 23:00:00,23,Monday,Residential,Rainy,31.4,0
2025-06-17 00:00:00,0,Tuesday,Highway,Sunny,96.42,0
2025-06-17 01:00:00,1,Tuesday,Residential,Sunny,34.74,0
2025-06-17 02:00:00,2,Tuesday,Residential,Rainy,21.93,0
2025-06-17 03:00:00,3,Tuesday,Urban,Rainy,34.63,1
2025-06-17 04:00:00,4,Tuesday,Residential,Sunny,32.16,0
2025-06-17 05:00:00,5,Tuesday,Highway,Rainy,81.54,0
2025-06-17 06:00:00,6,Tuesday,Residential,Rainy,21.26,0
2025-06-17 07:00:00,7,Tuesday,Highway,Sunny,55.7,2
2025-06-17 08:00:00,8,Tuesday,Residential,Foggy,5.0,2
2025-06-17 09:00:00,9,Tuesday,Urban,Cloudy,21.29,2
2025-06-17 10:00:00,10,Tuesday,Urban,Cloudy,45.14,0
2025-06-17 11:00:00,11,Tuesday,Residential,Foggy,29.62,0
2025-06-17 12:00:00,12,Tuesday,Urban,Cloudy,48.46,0
2025-06-17 13:00:00,13,Tuesday,Urban,Foggy,40.36,0
2025-06-17 14:00:00,14,Tuesday,Residential,Rainy,23.33,0
2025-06-17 15:00:00,15,Tuesday,Highway,Foggy,82.91,0
2025-06-17 16:00:00,16,Tuesday,Residential,Foggy,12.89,2
2025-06-17 17:00:00,17,Tuesday,Residential,Foggy,13.29,2
2025-06-17 18:00:00,18,Tuesday,Residential,Cloudy,13.34,2
2025-06-17 19:00:00,19,Tuesday,Urban,Foggy,6.58,2
2025-06-17 20:00:00,20,Tuesday,Residential,Rainy,25.65,0
2025-06-17 21:00:00,21,Tuesday,Urban,Sunny,46.08,0
2025-06-17 22:00:00,22,Tuesday,Urban,Foggy,44.4,0
2025-06-17 23:00:00,23,Tuesday,Residential,Cloudy,27.73,0
2025-06-18 00:00:00,0,Wednesday,Residential,Cloudy,29.62,0
2025-06-18 01:00:00,1,Wednesday,Highway,Cloudy,95.2,0
2025-06-18 02:00:00,2,Wednesday,Urban,Sunny,51.26,0
2025-06-18 03:00:00,3,Wednesday,Highway,Cloudy,104.42,0
2025-06-18 04:00:00,4,Wednesday,Highway,Foggy,84.49,0
2025-06-18 05:00:00,5,Wednesday,Residential,Sunny,30.16,0
2025-06-18 06:00:00,6,Wednesday,Residential,Foggy,22.5,0
2025-06-18 07:00:00,7,Wednesday,Urban,Rainy,5.0,2
2025-06-18 08:00:00,8,Wednesday,Residential,Foggy,8.1,2
2025-06-18 09:00:00,9,Wednesday,Highway,Cloudy,40.35,2
2025-06-18 10:00:00,10,Wednesday,Highway,Cloudy,102.48,0
2025-06-18 11:00:00,11,Wednesday,Urban,Cloudy,53.92,0
2025-06-18 12:00:00,12,Wednesday,Highway,Cloudy,104.44,0
2025-06-18 13:00:00,13,Wednesday,Urban,Cloudy,50.9,0
2025-06-18 14:00:00,14,Wednesday,Urban,Foggy,35.51,0
2025-06-18 15:00:00,15,Wednesday,Residential,Sunny,30.13,0
2025-06-18 16:00:00,16,Wednesday,Highway,Sunny,46.68,2
2025-06-18 17:00:00,17,Wednesday,Highway,Sunny,30.4,2
2025-06-18 18:00:00,18,Wednesday,Urban,Sunny,22.1,2
2025-06-18 19:00:00,19,Wednesday,Residential,Cloudy,12.19,2
2025-06-18 20:00:00,20,Wednesday,Urban,Foggy,36.94,0
2025-06-18 21:00:00,21,Wednesday,Urban,Foggy,38.11,0
2025-06-18 22:00:00,22,Wednesday,Highway,Sunny,96.97,0
2025-06-18 23:00:00,23,Wednesday,Urban,Rainy,46.05,0
2025-06-19 00:00:00,0,Thursday,Highway,Rainy,76.44,0
2025-06-19 01:00:00,1,Thursday,Highway,Foggy,71.16,0
2025-06-19 02:00:00,2,Thursday,Urban,Foggy,43.92,0
2025-06-19 03:00:00,3,Thursday,Residential,Sunny,32.27,0
2025-06-19 04:00:00,4,Thursday,Urban,Foggy,34.92,1
2025-06-19 05:00:00,5,Thursday,Urban,Cloudy,52.94,0
2025-06-19 06:00:00,6,Thursday,Urban,Foggy,36.75,0
2025-06-19 07:00:00,7,Thursday,Residential,Cloudy,12.28,2
2025-06-19 08:00:00,8,Thursday,Residential,Cloudy,10.9,2
2025-06-19 09:00:00,9,Thursday,Residential,Cloudy,9.18,2
2025-06-19 10:00:00,10,Thursday,Highway,Cloudy,99.37,0
2025-06-19 11:00:00,11,Thursday,Highway,Rainy,92.83,0
2025-06-19 12:00:00,12,Thursday,Urban,Sunny,49.03,0
2025-06-19 13:00:00,13,Thursday,Urban,Rainy,41.26,0
2025-06-19 14:00:00,14,Thursday,Highway,Cloudy,104.34,0
2025-06-19 15:00:00,15,Thursday,Highway,Cloudy,103.63,0
2025-06-19 16:00:00,16,Thursday,Residential,Rainy,8.72,2
2025-06-19 17:00:00,17,Thursday,Urban,Cloudy,25.21,2
2025-06-19 18:00:00,18,Thursday,Highway,Rainy,17.86,2
2025-06-19 19:00:00,19,Thursday,Highway,Foggy,37.14,2
2025-06-19 20:00:00,20,Thursday,Highway,Foggy,76.0,0
2025-06-19 21:00:00,21,Thursday,Highway,Foggy,86.02,0
2025-06-19 22:00:00,22,Thursday,Urban,Rainy,47.63,0
2025-06-19 23:00:00,23,Thursday,Urban,Cloudy,51.79,0
2025-06-20 00:00:00,0,Friday,Highway,Sunny,102.07,0
2025-06-20 01:00:00,1,Friday,Urban,Foggy,40.72,0
2025-06-20 02:00:00,2,Friday,Urban,Rainy,40.09,0
2025-06-20 03:00:00,3,Friday,Highway,Foggy,72.42,0
2025-06-20 04:00:00,4,Friday,Urban,Sunny,48.58,0
2025-06-20 05:00:00,5,Friday,Highway,Foggy,75.59,0
2025-06-20 06:00:00,6,Friday,Urban,Sunny,48.22,0
2025-06-20 07:00:00,7,Friday,Highway,Sunny,50.37,2
2025-06-20 08:00:00,8,Friday,Highway,Cloudy,34.73,2
2025-06-20 09:00:00,9,Friday,Residential,Sunny,13.33,2
2025-06-20 10:00:00,10,Friday,Urban,Cloudy,45.62,0
2025-06-20 11:00:00,11,Friday,Residential,Sunny,25.98,0
2025-06-20 12:00:00,12,Friday,Urban,Cloudy,54.59,0
2025-06-20 13:00:00,13,Friday,Residential,Rainy,21.23,0
2025-06-20 14:00:00,14,Friday,Highway,Rainy,77.36,0
2025-06-20 15:00:00,15,Friday,Highway,Rainy,85.09,0
2025-06-20 16:00:00,16,Friday,Residential,Sunny,14.08,2
2025-06-20 17:00:00,17,Friday,Residential,Rainy,9.22,2
2025-06-20 18:00:00,18,Friday,Residential,Cloudy,15.83,2
2025-06-20 19:00:00,19,Friday,Highway,Cloudy,42.2,2
2025-06-20 20:00:00,20,Friday,Highway,Rainy,86.91,0
2025-06-20 21:00:00,21,Friday,Highway,Sunny,99.77,0
2025-06-20 22:00:00,22,Friday,Urban,Cloudy,54.59,0
2025-06-20 23:00:00,23,Friday,Residential,Foggy,21.58,0
2025-06-21 00:00:00,0,Saturday,Highway,Sunny,104.06,0
2025-06-21 01:00:00,1,Saturday,Highway,Rainy,79.64,0
2025-06-21 02:00:00,2,Saturday,Urban,Rainy,41.63,0
2025-06-21 03:00:00,3,Saturday,Urban,Sunny,48.31,0
2025-06-21 04:00:00,4,Saturday,Residential,Sunny,32.76,0
2025-06-21 05:00:00,5,Saturday,Highway,Foggy,81.76,0
2025-06-21 06:00:00,6,Saturday,Highway,Sunny,98.07,0
2025-06-21 07:00:00,7,Saturday,Urban,Foggy,35.08,0
2025-06-21 08:00:00,8,Saturday,Urban,Cloudy,54.63,0
2025-06-21 09:00:00,9,Saturday,Urban,Foggy,41.55,0
2025-06-21 10:00:00,10,Saturday,Residential,Sunny,32.19,0
2025-06-21 11:00:00,11,Saturday,Residential,Cloudy,30.32,0
2025-06-21 12:00:00,12,Saturday,Residential,Sunny,31.41,0
2025-06-21 13:00:00,13,Saturday,Urban,Rainy,41.95,0
2025-06-21 14:00:00,14,Saturday,Residential,Foggy,26.31,0
2025-06-21 15:00:00,15,Saturday,Highway,Rainy,78.61,0
2025-06-21 16:00:00,16,Saturday,Urban,Cloudy,49.53,0
2025-06-21 17:00:00,17,Saturday,Residential,Cloudy,25.63,0
2025-06-21 18:00:00,18,Saturday,Urban,Foggy,44.0,0
2025-06-21 19:00:00,19,Saturday,Residential,Sunny,26.34,0
2025-06-21 20:00:00,20,Saturday,Residential,Cloudy,26.88,0
2025-06-21 21:00:00,21,Saturday,Urban,Sunny,53.3,0
2025-06-21 22:00:00,22,Saturday,Urban,Sunny,51.34,0
2025-06-21 23:00:00,23,Saturday,Residential,Sunny,32.7,0
2025-06-22 00:00:00,0,Sunday,Urban,Sunny,51.94,0
2025-06-22 01:00:00,1,Sunday,Highway,Rainy,87.36,0
2025-06-22 02:00:00,2,Sunday,Highway,Sunny,96.21,0
2025-06-22 03:00:00,3,Sunday,Residential,Rainy,19.72,1
2025-06-22 04:00:00,4,Sunday,Urban,Cloudy,51.2,0
2025-06-22 05:00:00,5,Sunday,Urban,Rainy,43.13,0
2025-06-22 06:00:00,6,Sunday,Residential,Cloudy,26.45,0
2025-06-22 07:00:00,7,Sunday,Urban,Foggy,32.03,1
2025-06-22 08:00:00,8,Sunday,Highway,Rainy,80.47,0
2025-06-22 09:00:00,9,Sunday,Residential,Rainy,27.39,0
2025-06-22 10:00:00,10,Sunday,Highway,Foggy,82.61,0
2025-06-22 11:00:00,11,Sunday,Residential,Foggy,24.86,0
2025-06-22 12:00:00,12,Sunday,Highway,Foggy,76.11,0
2025-06-22 13:00:00,13,Sunday,Highway,Sunny,102.66,0
2025-06-22 14:00:00,14,Sunday,Residential,Rainy,25.62,0
2025-06-22 15:00:00,15,Sunday,Residential,Cloudy,28.34,0
2025-06-22 16:00:00,16,Sunday,Highway,Rainy,70.68,0
2025-06-22 17:00:00,17,Sunday,Residential,Foggy,23.64,0
2025-06-22 18:00:00,18,Sunday,Urban,Cloudy,46.52,0
2025-06-22 19:00:00,19,Sunday,Urban,Rainy,33.06,1
2025-06-22 20:00:00,20,Sunday,Urban,Sunny,46.63,0
2025-06-22 21:00:00,21,Sunday,Highway,Rainy,77.76,0
2025-06-22 22:00:00,22,Sunday,Urban,Cloudy,50.76,0
2025-06-22 23:00:00,23,Sunday,Residential,Rainy,27.79,0
2025-06-23 00:00:00,0,Monday,Urban,Sunny,46.19,0
2025-06-23 01:00:00,1,Monday,Urban,Foggy,42.38,0
2025-06-23 02:00:00,2,Monday,Urban,Rainy,33.96,1
2025-06-23 03:00:00,3,Monday,Highway,Rainy,76.61,0
2025-06-23 04:00:00,4,Monday,Urban,Foggy,37.06,0
2025-06-23 05:00:00,5,Monday,Highway,Foggy,91.95,0
2025-06-23 06:00:00,6,Monday,Urban,Foggy,42.08,0
2025-06-23 07:00:00,7,Monday,Highway,Cloudy,48.65,2
2025-06-23 08:00:00,8,Monday,Residential,Rainy,16.95,2
2025-06-23 09:00:00,9,Monday,Urban,Rainy,23.78,2
2025-06-23 10:00:00,10,Monday,Urban,Cloudy,45.8,0
2025-06-23 11:00:00,11,Monday,Highway,Foggy,78.97,0
2025-06-23 12:00:00,12,Monday,Highway,Sunny,98.29,0
2025-06-23 13:00:00,13,Monday,Urban,Sunny,47.24,0
2025-06-23 14:00:00,14,Monday,Urban,Sunny,52.12,0
2025-06-23 15:00:00,15,Monday,Residential,Rainy,23.62,0
2025-06-23 16:00:00,16,Monday,Residential,Rainy,14.56,2
2025-06-23 17:00:00,17,Monday,Residential,Cloudy,16.57,2
2025-06-23 18:00:00,18,Monday,Urban,Cloudy,19.85,2
2025-06-23 19:00:00,19,Monday,Residential,Sunny,16.07,2
2025-06-23 20:00:00,20,Monday,Residential,Rainy,26.02,0
2025-06-23 21:00:00,21,Monday,Urban,Sunny,54.6,0
2025-06-23 22:00:00,22,Monday,Residential,Rainy,22.4,0
2025-06-23 23:00:00,23,Monday,Residential,Sunny,28.93,0
2025-06-24 00:00:00,0,Tuesday,Residential,Cloudy,32.54,0
2025-06-24 01:00:00,1,Tuesday,Highway,Rainy,71.26,0
2025-06-24 02:00:00,2,Tuesday,Residential,Rainy,27.84,0
2025-06-24 03:00:00,3,Tuesday,Urban,Rainy,33.4,1
2025-06-24 04:00:00,4,Tuesday,Highway,Cloudy,97.22,0
2025-06-24 05:00:00,5,Tuesday,Highway,Foggy,78.92,0
2025-06-24 06:00:00,6,Tuesday,Residential,Sunny,31.96,0
2025-06-24 07:00:00,7,Tuesday,Urban,Foggy,13.93,2
2025-06-24 08:00:00,8,Tuesday,Residential,Foggy,15.52,2
2025-06-24 09:00:00,9,Tuesday,Residential,Foggy,5.0,2
2025-06-24 10:00:00,10,Tuesday,Residential,Foggy,30.43,0
2025-06-24 11:00:00,11,Tuesday,Residential,Foggy,22.45,0
2025-06-24 12:00:00,12,Tuesday,Urban,Foggy,38.67,0
2025-06-24 13:00:00,13,Tuesday,Residential,Foggy,24.35,0
2025-06-24 14:00:00,14,Tuesday,Residential,Rainy,27.1,0
2025-06-24 15:00:00,15,Tuesday,Highway,Cloudy,96.85,0
2025-06-24 16:00:00,16,Tuesday,Highway,Rainy,33.38,2
2025-06-24 17:00:00,17,Tuesday,Residential,Sunny,17.69,2
2025-06-24 18:00:00,18,Tuesday,Residential,Sunny,14.0,2
2025-06-24 19:00:00,19,Tuesday,Residential,Sunny,13.23,2
2025-06-24 20:00:00,20,Tuesday,Urban,Rainy,32.48,1
2025-06-24 21:00:00,21,Tuesday,Highway,Rainy,89.49,0
2025-06-24 22:00:00,22,Tuesday,Residential,Sunny,33.89,0
2025-06-24 23:00:00,23,Tuesday,Residential,Foggy,22.72,0
2025-06-25 00:00:00,0,Wednesday,Urban,Rainy,40.52,0
2025-06-25 01:00:00,1,Wednesday,Urban,Cloudy,49.29,0
2025-06-25 02:00:00,2,Wednesday,Urban,Foggy,40.62,0
2025-06-25 03:00:00,3,Wednesday,Highway,Sunny,95.73,0
2025-06-25 04:00:00,4,Wednesday,Urban,Sunny,53.8,0
2025-06-25 05:00:00,5,Wednesday,Urban,Cloudy,45.89,0
2025-06-25 06:00:00,6,Wednesday,Residential,Cloudy,27.08,0
2025-06-25 07:00:00,7,Wednesday,Highway,Cloudy,57.11,2
2025-06-25 08:00:00,8,Wednesday,Urban,Rainy,16.95,2
2025-06-25 09:00:00,9,Wednesday,Residential,Sunny,10.72,2
2025-06-25 10:00:00,10,Wednesday,Highway,Rainy,93.23,0
2025-06-25 11:00:00,11,Wednesday,Highway,Sunny,98.13,0
2025-06-25 12:00:00,12,Wednesday,Highway,Rainy,83.39,0
2025-06-25 13:00:00,13,Wednesday,Highway,Cloudy,96.67,0
2025-06-25 14:00:00,14,Wednesday,Residential,Rainy,22.59,0
2025-06-25 15:00:00,15,Wednesday,Residential,Cloudy,31.72,0
2025-06-25 16:00:00,16,Wednesday,Urban,Foggy,8.5,2
2025-06-25 17:00:00,17,Wednesday,Residential,Rainy,5.99,2
2025-06-25 18:00:00,18,Wednesday,Urban,Cloudy,33.04,2
2025-06-25 19:00:00,19,Wednesday,Urban,Rainy,16.85,2
2025-06-25 20:00:00,20,Wednesday,Highway,Rainy,79.17,0
2025-06-25 21:00:00,21,Wednesday,Urban,Rainy,33.95,1
2025-06-25 22:00:00,22,Wednesday,Residential,Rainy,17.29,1
2025-06-25 23:00:00,23,Wednesday,Urban,Rainy,38.58,0
2025-06-26 00:00:00,0,Thursday,Residential,Cloudy,31.23,0
2025-06-26 01:00:00,1,Thursday,Highway,Sunny,96.43,0
2025-06-26 02:00:00,2,Thursday,Highway,Cloudy,97.13,0
2025-06-26 03:00:00,3,Thursday,Residential,Foggy,25.04,0
2025-06-26 04:00:00,4,Thursday,Urban,Cloudy,50.92,0
2025-06-26 05:00:00,5,Thursday,Urban,Cloudy,45.71,0
2025-06-26 06:00:00,6,Thursday,Urban,Sunny,52.69,0
2025-06-26 07:00:00,7,Thursday,Residential,Cloudy,15.64,2
2025-06-26 08:00:00,8,Thursday,Urban,Rainy,17.63,2
2025-06-26 09:00:00,9,Thursday,Highway,Cloudy,53.43,2
2025-06-26 10:00:00,10,Thursday,Residential,Cloudy,26.93,0
2025-06-26 11:00:00,11,Thursday,Highway,Foggy,73.77,0
2025-06-26 12:00:00,12,Thursday,Urban,Foggy,38.13,0
2025-06-26 13:00:00,13,Thursday,Highway,Foggy,67.1,1
2025-06-26 14:00:00,14,Thursday,Urban,Sunny,54.45,0
2025-06-26 15:00:00,15,Thursday,Residential,Cloudy,30.73,0
2025-06-26 16:00:00,16,Thursday,Highway,Foggy,35.88,2
2025-06-26 17:00:00,17,Thursday,Highway,Foggy,20.3,2
2025-06-26 18:00:00,18,Thursday,Residential,Sunny,12.95,2
2025-06-26 19:00:00,19,Thursday,Residential,Rainy,8.03,2
2025-06-26 20:00:00,20,Thursday,Residential,Sunny,26.12,0
2025-06-26 21:00:00,21,Thursday,Urban,Sunny,47.81,0
2025-06-26 22:00:00,22,Thursday,Residential,Sunny,29.21,0
2025-06-26 23:00:00,23,Thursday,Urban,Cloudy,51.66,0
2025-06-27 00:00:00,0,Friday,Urban,Sunny,52.7,0
2025-06-27 01:00:00,1,Friday,Urban,Rainy,42.02,0
2025-06-27 02:00:00,2,Friday,Urban,Sunny,52.01,0
2025-06-27 03:00:00,3,Friday,Residential,Foggy,23.53,0
2025-06-27 04:00:00,4,Friday,Residential,Cloudy,31.67,0
2025-06-27 05:00:00,5,Friday,Urban,Rainy,34.89,1
2025-06-27 06:00:00,6,Friday,Residential,Rainy,21.11,0
2025-06-27 07:00:00,7,Friday,Residential,Foggy,10.72,2
2025-06-27 08:00:00,8,Friday,Highway,Cloudy,55.17,2
2025-06-27 09:00:00,9,Friday,Residential,Rainy,7.49,2
2025-06-27 10:00:00,10,Friday,Residential,Rainy,18.43,1
2025-06-27 11:00:00,11,Friday,Highway,Rainy,76.72,0
2025-06-27 12:00:00,12,Friday,Urban,Sunny,52.84,0
2025-06-27 13:00:00,13,Friday,Urban,Rainy,35.17,0
2025-06-27 14:00:00,14,Friday,Highway,Sunny,103.03,0
2025-06-27 15:00:00,15,Friday,Residential,Cloudy,32.89,0
2025-06-27 16:00:00,16,Friday,Highway,Sunny,36.59,2
2025-06-27 17:00:00,17,Friday,Urban,Foggy,13.28,2
2025-06-27 18:00:00,18,Friday,Highway,Foggy,46.64,2
2025-06-27 19:00:00,19,Friday,Highway,Cloudy,28.78,2
2025-06-27 20:00:00,20,Friday,Residential,Foggy,23.89,0
2025-06-27 21:00:00,21,Friday,Highway,Cloudy,103.76,0
2025-06-27 22:00:00,22,Friday,Urban,Sunny,45.74,0
2025-06-27 23:00:00,23,Friday,Residential,Sunny,29.28,0
2025-06-28 00:00:00,0,Saturday,Highway,Cloudy,99.57,0
2025-06-28 01:00:00,1,Saturday,Highway,Sunny,102.36,0
2025-06-28 02:00:00,2,Saturday,Highway,Rainy,68.78,1
2025-06-28 03:00:00,3,Saturday,Residential,Sunny,33.69,0
2025-06-28 04:00:00,4,Saturday,Highway,Sunny,101.63,0
2025-06-28 05:00:00,5,Saturday,Highway,Foggy,75.66,0
2025-06-28 06:00:00,6,Saturday,Urban,Rainy,45.86,0
2025-06-28 07:00:00,7,Saturday,Highway,Foggy,77.14,0
2025-06-28 08:00:00,8,Saturday,Urban,Rainy,31.6,1
2025-06-28 09:00:00,9,Saturday,Residential,Sunny,29.69,0
2025-06-28 10:00:00,10,Saturday,Residential,Sunny,27.56,0
2025-06-28 11:00:00,11,Saturday,Highway,Foggy,75.75,0
2025-06-28 12:00:00,12,Saturday,Highway,Sunny,104.14,0
2025-06-28 13:00:00,13,Saturday,Urban,Foggy,41.63,0
2025-06-28 14:00:00,14,Saturday,Highway,Foggy,78.42,0
2025-06-28 15:00:00,15,Saturday,Residential,Sunny,34.12,0
2025-06-28 16:00:00,16,Saturday,Urban,Cloudy,53.72,0
2025-06-28 17:00:00,17,Saturday,Residential,Rainy,28.07,0
2025-06-28 18:00:00,18,Saturday,Residential,Sunny,27.34,0
2025-06-28 19:00:00,19,Saturday,Highway,Cloudy,98.35,0
2025-06-28 20:00:00,20,Saturday,Urban,Cloudy,48.17,0
2025-06-28 21:00:00,21,Saturday,Urban,Foggy,47.14,0
2025-06-28 22:00:00,22,Saturday,Urban,Rainy,40.46,0
2025-06-28 23:00:00,23,Saturday,Residential,Cloudy,32.01,0
2025-06-29 00:00:00,0,Sunday,Residential,Rainy,17.87,1
2025-06-29 01:00:00,1,Sunday,Residential,Foggy,24.12,0
2025-06-29 02:00:00,2,Sunday,Urban,Sunny,45.59,0
2025-06-29 03:00:00,3,Sunday,Residential,Sunny,25.15,0
2025-06-29 04:00:00,4,Sunday,Highway,Foggy,74.67,0
2025-06-29 05:00:00,5,Sunday,Residential,Sunny,33.06,0
2025-06-29 06:00:00,6,Sunday,Residential,Cloudy,32.87,0
2025-06-29 07:00:00,7,Sunday,Residential,Rainy,20.65,1
2025-06-29 08:00:00,8,Sunday,Residential,Foggy,21.9,0
2025-06-29 09:00:00,9,Sunday,Urban,Foggy,40.25,0
2025-06-29 10:00:00,10,Sunday,Urban,Rainy,39.64,0
2025-06-29 11:00:00,11,Sunday,Urban,Sunny,53.22,0
2025-06-29 12:00:00,12,Sunday,Urban,Rainy,43.13,0
2025-06-29 13:00:00,13,Sunday,Residential,Sunny,32.48,0
2025-06-29 14:00:00,14,Sunday,Urban,Sunny,51.74,0
2025-06-29 15:00:00,15,Sunday,Highway,Rainy,84.2,0
2025-06-29 16:00:00,16,Sunday,Residential,Foggy,24.64,0
2025-06-29 17:00:00,17,Sunday,Highway,Foggy,85.99,0
2025-06-29 18:00:00,18,Sunday,Residential,Sunny,25.3,0
2025-06-29 19:00:00,19,Sunday,Urban,Sunny,52.11,0
2025-06-29 20:00:00,20,Sunday,Urban,Sunny,49.5,0
2025-06-29 21:00:00,21,Sunday,Highway,Cloudy,96.94,0
2025-06-29 22:00:00,22,Sunday,Highway,Cloudy,97.83,0
2025-06-29 23:00:00,23,Sunday,Residential,Foggy,26.35,0
2025-06-30 00:00:00,0,Monday,Highway,Sunny,95.09,0
2025-06-30 01:00:00,1,Monday,Urban,Sunny,48.43,0
2025-06-30 02:00:00,2,Monday,Urban,Rainy,39.19,0
2025-06-30 03:00:00,3,Monday,Residential,Rainy,23.77,0
2025-06-30 04:00:00,4,Monday,Highway,Foggy,80.4,0
2025-06-30 05:00:00,5,Monday,Residential,Sunny,26.83,0
2025-06-30 06:00:00,6,Monday,Urban,Sunny,51.46,0
2025-06-30 07:00:00,7,Monday,Residential,Cloudy,5.16,2
2025-06-30 08:00:00,8,Monday,Urban,Foggy,11.5,2
2025-06-30 09:00:00,9,Monday,Residential,Foggy,12.29,2
2025-06-30 10:00:00,10,Monday,Residential,Foggy,27.64,0
2025-06-30 11:00:00,11,Monday,Residential,Rainy,19.43,1
2025-06-30 12:00:00,12,Monday,Urban,Rainy,38.11,0
2025-06-30 13:00:00,13,Monday,Highway,Rainy,84.27,0
2025-06-30 14:00:00,14,Monday,Urban,Rainy,41.39,0
2025-06-30 15:00:00,15,Monday,Highway,Rainy,81.1,0
2025-06-30 16:00:00,16,Monday,Residential,Sunny,12.42,2
2025-06-30 17:00:00,17,Monday,Highway,Foggy,35.7,2
2025-06-30 18:00:00,18,Monday,Urban,Foggy,9.86,2
2025-06-30 19:00:00,19,Monday,Residential,Rainy,11.13,2
2025-06-30 20:00:00,20,Monday,Highway,Sunny,101.01,0
2025-06-30 21:00:00,21,Monday,Highway,Rainy,70.34,0
2025-06-30 22:00:00,22,Monday,Residential,Foggy,16.55,1
2025-06-30 23:00:00,23,Monday,Residential,Foggy,24.35,0
2025-07-01 00:00:00,0,Tuesday,Highway,Rainy,90.72,0
2025-07-01 01:00:00,1,Tuesday,Urban,Rainy,39.72,0
2025-07-01 02:00:00,2,Tuesday,Residential,Rainy,25.48,0
2025-07-01 03:00:00,3,Tuesday,Highway,Rainy,84.03,0
2025-07-01 04:00:00,4,Tuesday,Residential,Cloudy,30.08,0
2025-07-01 05:00:00,5,Tuesday,Residential,Rainy,21.57,0
2025-07-01 06:00:00,6,Tuesday,Urban,Sunny,54.43,0
2025-07-01 07:00:00,7,Tuesday,Residential,Sunny,15.1,2
2025-07-01 08:00:00,8,Tuesday,Highway,Cloudy,56.05,2
2025-07-01 09:00:00,9,Tuesday,Highway,Cloudy,61.36,2
2025-07-01 10:00:00,10,Tuesday,Residential,Sunny,27.3,0
2025-07-01 11:00:00,11,Tuesday,Highway,Foggy,93.33,0
2025-07-01 12:00:00,12,Tuesday,Residential,Sunny,34.09,0
2025-07-01 13:00:00,13,Tuesday,Residential,Rainy,20.79,1
2025-07-01 14:00:00,14,Tuesday,Urban,Foggy,41.22,0
2025-07-01 15:00:00,15,Tuesday,Highway,Cloudy,98.9,0
2025-07-01 16:00:00,16,Tuesday,Highway,Foggy,11.75,2
2025-07-01 17:00:00,17,Tuesday,Urban,Sunny,25.35,2
2025-07-01 18:00:00,18,Tuesday,Highway,Sunny,41.92,2
2025-07-01 19:00:00,19,Tuesday,Residential,Rainy,5.0,2
2025-07-01 20:00:00,20,Tuesday,Urban,Sunny,50.67,0
2025-07-01 21:00:00,21,Tuesday,Residential,Cloudy,32.07,0
2025-07-01 22:00:00,22,Tuesday,Urban,Sunny,49.62,0
2025-07-01 23:00:00,23,Tuesday,Residential,Cloudy,28.0,0
2025-07-02 00:00:00,0,Wednesday,Residential,Foggy,29.36,0
2025-07-02 01:00:00,1,Wednesday,Highway,Cloudy,104.91,0
2025-07-02 02:00:00,2,Wednesday,Highway,Sunny,95.16,0
2025-07-02 03:00:00,3,Wednesday,Highway,Sunny,99.86,0
2025-07-02 04:00:00,4,Wednesday,Highway,Rainy,70.6,0
2025-07-02 05:00:00,5,Wednesday,Residential,Cloudy,33.07,0
2025-07-02 06:00:00,6,Wednesday,Highway,Foggy,72.74,0
2025-07-02 07:00:00,7,Wednesday,Residential,Sunny,11.38,2
2025-07-02 08:00:00,8,Wednesday,Urban,Cloudy,20.62,2
2025-07-02 09:00:00,9,Wednesday,Urban,Cloudy,18.32,2
2025-07-02 10:00:00,10,Wednesday,Highway,Foggy,82.2,0
2025-07-02 11:00:00,11,Wednesday,Residential,Foggy,25.43,0
2025-07-02 12:00:00,12,Wednesday,Residential,Sunny,32.69,0
2025-07-02 13:00:00,13,Wednesday,Highway,Rainy,90.81,0
2025-07-02 14:00:00,14,Wednesday,Residential,Rainy,29.56,0
2025-07-02 15:00:00,15,Wednesday,Urban,Foggy,47.09,0
2025-07-02 16:00:00,16,Wednesday,Highway,Sunny,56.88,2
2025-07-02 17:00:00,17,Wednesday,Residential,Foggy,5.01,2
2025-07-02 18:00:00,18,Wednesday,Urban,Rainy,11.72,2
2025-07-02 19:00:00,19,Wednesday,Residential,Cloudy,10.91,2
2025-07-02 20:00:00,20,Wednesday,Residential,Rainy,19.88,1
2025-07-02 21:00:00,21,Wednesday,Urban,Rainy,34.78,1
2025-07-02 22:00:00,22,Wednesday,Urban,Rainy,42.29,0
2025-07-02 23:00:00,23,Wednesday,Highway,Rainy,83.71,0
2025-07-03 00:00:00,0,Thursday,Residential,Sunny,31.68,0
2025-07-03 01:00:00,1,Thursday,Highway,Rainy,83.72,0
2025-07-03 02:00:00,2,Thursday,Residential,Rainy,23.18,0
2025-07-03 03:00:00,3,Thursday,Residential,Rainy,24.94,0
2025-07-03 04:00:00,4,Thursday,Urban,Foggy,35.96,0
2025-07-03 05:00:00,5,Thursday,Urban,Cloudy,45.36,0
